bucket_id,bucket_name,tier,candidate_term,sources,approve (y/n)
localization,Localization,1,localisation,datamuse|wordnet,y
localization,Localization,1,localisation of function,wordnet,n
localization,Localization,1,localisation principle,wordnet,n
localization,Localization,1,locality,datamuse,y
localization,Localization,1,localization of function,wordnet,y
localization,Localization,1,localization principle,wordnet,n
localization,Localization,1,locate,datamuse,n
localization,Localization,1,locating,datamuse|wordnet,n
localization,Localization,1,location,datamuse|wordnet,y
localization,Localization,1,locator,datamuse,n
localization,Localization,1,placement,datamuse,n
localization,Localization,1,position,datamuse,n
localization,Localization,1,positioning,datamuse,n
localization,Localization,1,translation,datamuse,y
supply_chain,Supply Chain,1,add,wordnet,n
supply_chain,Supply Chain,1,append,wordnet,n
supply_chain,Supply Chain,1,cater,wordnet,n
supply_chain,Supply Chain,1,chain,wordnet,n
supply_chain,Supply Chain,1,chain of mountains,wordnet,n
supply_chain,Supply Chain,1,channel of distribution,datamuse,y
supply_chain,Supply Chain,1,chemical chain,wordnet,n
supply_chain,Supply Chain,1,clsc,datamuse,y
supply_chain,Supply Chain,1,cold chain,datamuse,y
supply_chain,Supply Chain,1,concatenation,wordnet,n
supply_chain,Supply Chain,1,distribution channel,datamuse,y
supply_chain,Supply Chain,1,ernst boris chain,wordnet,n
supply_chain,Supply Chain,1,furnish,wordnet,n
supply_chain,Supply Chain,1,issue,wordnet,n
supply_chain,Supply Chain,1,line,datamuse,n
supply_chain,Supply Chain,1,line of supply,datamuse,y
supply_chain,Supply Chain,1,logistics,datamuse,y
supply_chain,Supply Chain,1,mountain chain,wordnet,n
supply_chain,Supply Chain,1,mountain range,wordnet,n
supply_chain,Supply Chain,1,ply,wordnet,n
supply_chain,Supply Chain,1,provide,wordnet,n
supply_chain,Supply Chain,1,provision,wordnet,y
supply_chain,Supply Chain,1,purchasing,datamuse,y
supply_chain,Supply Chain,1,range,wordnet,n
supply_chain,Supply Chain,1,range of mountains,wordnet,n
supply_chain,Supply Chain,1,render,wordnet,n
supply_chain,Supply Chain,1,services,datamuse,n
supply_chain,Supply Chain,1,shipment,datamuse,y
supply_chain,Supply Chain,1,shipping,datamuse,y
supply_chain,Supply Chain,1,shopping,datamuse,n
supply_chain,Supply Chain,1,sir ernst boris chain,wordnet,n
supply_chain,Supply Chain,1,sourcing,datamuse,y
supply_chain,Supply Chain,1,strand,wordnet,n
supply_chain,Supply Chain,1,string,wordnet,n
supply_chain,Supply Chain,1,supply,wordnet,y
supply_chain,Supply Chain,1,supply chain visibility,datamuse,y
supply_chain,Supply Chain,1,supply line,datamuse,y
supply_chain,Supply Chain,1,supplying,wordnet,y
sales,Sales,1,commercialization,datamuse,y
sales,Sales,1,cut rate sale,wordnet,n
sales,Sales,1,distribution,datamuse,n
sales,Sales,1,gross revenue,datamuse|wordnet,y
sales,Sales,1,gross sales,datamuse|wordnet,y
sales,Sales,1,market,datamuse,y
sales,Sales,1,marketing,datamuse,y
sales,Sales,1,merchandising,datamuse,y
sales,Sales,1,retail,datamuse,y
sales,Sales,1,retailing,datamuse,y
sales,Sales,1,sale,wordnet,y
sales,Sales,1,sales agreement,wordnet,y
sales,Sales,1,sales event,wordnet,n
sales,Sales,1,sell,datamuse,y
sales,Sales,1,sell off,datamuse,n
sales,Sales,1,selling,datamuse,y
sales,Sales,1,trade,datamuse,y
sales,Sales,1,trading,datamuse,y
sales,Sales,1,turnover,datamuse,n
marketing,Marketing,1,business,datamuse,n
marketing,Marketing,1,commerce,datamuse,n
marketing,Marketing,1,commercialise,wordnet,y
marketing,Marketing,1,commercialize,wordnet,y
marketing,Marketing,1,commercially,datamuse,y
marketing,Marketing,1,commodity,datamuse,n
marketing,Marketing,1,market,wordnet,y
marketing,Marketing,1,marketer,datamuse,y
marketing,Marketing,1,merchandise,datamuse,y
marketing,Marketing,1,merchandising,datamuse|wordnet,y
marketing,Marketing,1,product,datamuse,n
marketing,Marketing,1,sale,datamuse,y
marketing,Marketing,1,sales,datamuse,y
marketing,Marketing,1,sell,datamuse,y
marketing,Marketing,1,selling,datamuse|wordnet,y
marketing,Marketing,1,shopping,datamuse,n
marketing,Marketing,1,trade,datamuse,y
marketing,Marketing,1,trading,datamuse,y
support,Support,1,abide,wordnet,n
support,Support,1,accompaniment,wordnet,n
support,Support,1,affirm,datamuse|wordnet,n
support,Support,1,back,datamuse|wordnet,n
support,Support,1,back up,datamuse|wordnet,n
support,Support,1,backing,datamuse|wordnet,n
support,Support,1,backup,wordnet,y
support,Support,1,bear,wordnet,n
support,Support,1,bear out,datamuse|wordnet,n
support,Support,1,bolster,datamuse,n
support,Support,1,bread and butter,wordnet,n
support,Support,1,brook,wordnet,n
support,Support,1,confirm,datamuse|wordnet,n
support,Support,1,corroborate,datamuse|wordnet,n
support,Support,1,defend,datamuse|wordnet,n
support,Support,1,digest,wordnet,n
support,Support,1,documentation,wordnet,y
support,Support,1,endorse,datamuse|wordnet,n
support,Support,1,endure,wordnet,n
support,Support,1,fend for,wordnet,n
support,Support,1,financial backing,wordnet,y
support,Support,1,financial support,wordnet,y
support,Support,1,funding,wordnet,y
support,Support,1,hold,datamuse|wordnet,n
support,Support,1,hold up,datamuse|wordnet,y
support,Support,1,indorse,wordnet,n
support,Support,1,keep,datamuse|wordnet,n
support,Support,1,keep going,wordnet,n
support,Support,1,livelihood,datamuse|wordnet,n
support,Support,1,living,datamuse|wordnet,n
support,Support,1,musical accompaniment,wordnet,n
support,Support,1,patronage,datamuse|wordnet,n
support,Support,1,patronise,wordnet,n
support,Support,1,patronize,datamuse|wordnet,n
support,Support,1,plump for,wordnet,n
support,Support,1,plunk for,wordnet,n
support,Support,1,put up,wordnet,n
support,Support,1,reenforcement,wordnet,y
support,Support,1,reinforcement,datamuse|wordnet,y
support,Support,1,stand,datamuse|wordnet,n
support,Support,1,stick out,wordnet,n
support,Support,1,stomach,wordnet,n
support,Support,1,subscribe,wordnet,n
support,Support,1,substantiate,datamuse|wordnet,n
support,Support,1,suffer,wordnet,n
support,Support,1,supporting,wordnet,n
support,Support,1,sustain,datamuse|wordnet,y
support,Support,1,sustenance,datamuse|wordnet,y
support,Support,1,tolerate,wordnet,n
support,Support,1,underpin,wordnet,y
metrics,Metrics,1,action,datamuse,n
metrics,Metrics,1,actions,datamuse,n
metrics,Metrics,1,extent,datamuse,n
metrics,Metrics,1,figures,datamuse,y
metrics,Metrics,1,measure,datamuse,y
metrics,Metrics,1,measured,datamuse,y
metrics,Metrics,1,measurement,datamuse,y
metrics,Metrics,1,metric,wordnet,y
metrics,Metrics,1,metric function,wordnet,y
metrics,Metrics,1,metric unit,wordnet,y
metrics,Metrics,1,metrical,datamuse,n
metrics,Metrics,1,metrology,datamuse,y
metrics,Metrics,1,parameter,datamuse,y
metrics,Metrics,1,prosody,wordnet,n
metrics,Metrics,1,rhythmic,datamuse,n
metrics,Metrics,1,rhythmical,datamuse,n
metrics,Metrics,1,scales,datamuse,n
metrics,Metrics,1,statistics,datamuse,y
metrics,Metrics,1,system of measurement,wordnet,y
metrics,Metrics,1,tons,datamuse,n
experimentation,Experimentation,1,attempt,datamuse,n
experimentation,Experimentation,1,demonstration,datamuse,n
experimentation,Experimentation,1,experience,datamuse,n
experimentation,Experimentation,1,experiences,datamuse,n
experimentation,Experimentation,1,experiment,datamuse|wordnet,y
experimentation,Experimentation,1,experimental,datamuse,y
experimentation,Experimentation,1,investigational,datamuse,y
experimentation,Experimentation,1,laboratory,datamuse,n
experimentation,Experimentation,1,pilot,datamuse,y
experimentation,Experimentation,1,piloting,datamuse,y
experimentation,Experimentation,1,test,datamuse,y
experimentation,Experimentation,1,tester,datamuse,n
experimentation,Experimentation,1,testing,datamuse,y
experimentation,Experimentation,1,trial,datamuse,y
experimentation,Experimentation,1,trialing,datamuse,y
experimentation,Experimentation,1,trials,datamuse,y
product_strategy,Product Strategy,1,brand management,datamuse,y
product_strategy,Product Strategy,1,business plan,datamuse,y
product_strategy,Product Strategy,1,business process mapping,datamuse,n
product_strategy,Product Strategy,1,cartesian product,wordnet,n
product_strategy,Product Strategy,1,intersection,wordnet,n
product_strategy,Product Strategy,1,marketing strategy,datamuse,y
product_strategy,Product Strategy,1,mathematical product,wordnet,n
product_strategy,Product Strategy,1,merchandise,wordnet,n
product_strategy,Product Strategy,1,new product development,datamuse,y
product_strategy,Product Strategy,1,pricing,datamuse,n
product_strategy,Product Strategy,1,product,wordnet,y
product_strategy,Product Strategy,1,product marketing,datamuse,y
product_strategy,Product Strategy,1,product planning,datamuse,y
product_strategy,Product Strategy,1,production,wordnet,y
product_strategy,Product Strategy,1,production schedule,datamuse,n
product_strategy,Product Strategy,1,requirements management,datamuse,y
product_strategy,Product Strategy,1,sales and operations planning,datamuse,y
product_strategy,Product Strategy,1,sales operations,datamuse,y
product_strategy,Product Strategy,1,scheme,wordnet,n
product_strategy,Product Strategy,1,strategic management,datamuse,y
product_strategy,Product Strategy,1,strategic planning,datamuse,y
product_strategy,Product Strategy,1,strategy,wordnet,y
product_strategy,Product Strategy,1,technology strategy,datamuse,y
product_strategy,Product Strategy,1,ware,wordnet,n
backlog,Backlog,1,build up,datamuse,y
backlog,Backlog,1,congestion,datamuse,y
backlog,Backlog,1,dam,datamuse,n
backlog,Backlog,1,gap,datamuse,n
backlog,Backlog,1,jam,datamuse,n
backlog,Backlog,1,log,datamuse,n
backlog,Backlog,1,logjam,datamuse,y
backlog,Backlog,1,overhang,datamuse,y
backlog,Backlog,1,reserve,datamuse|wordnet,n
backlog,Backlog,1,retardation,datamuse,n
backlog,Backlog,1,roll,datamuse,n
backlog,Backlog,1,roll up,datamuse,n
backlog,Backlog,1,rolling,datamuse,n
backlog,Backlog,1,slippage,datamuse,y
backlog,Backlog,1,stockpile,datamuse|wordnet,y
process,Process,1,act,datamuse,n
process,Process,1,action,wordnet,n
process,Process,1,appendage,datamuse|wordnet,n
process,Process,1,cognitive operation,datamuse|wordnet,n
process,Process,1,cognitive process,datamuse|wordnet,n
process,Process,1,litigate,datamuse|wordnet,n
process,Process,1,march,datamuse|wordnet,n
process,Process,1,mental process,wordnet,n
process,Process,1,operation,datamuse|wordnet,y
process,Process,1,outgrowth,datamuse|wordnet,n
process,Process,1,physical process,wordnet,n
process,Process,1,procedure,datamuse|wordnet,y
process,Process,1,serve,datamuse|wordnet,n
process,Process,1,sue,datamuse|wordnet,n
process,Process,1,summons,datamuse|wordnet,n
process,Process,1,swear out,datamuse|wordnet,n
process,Process,1,treat,datamuse|wordnet,n
process,Process,1,unconscious process,datamuse|wordnet,n
process,Process,1,work,datamuse|wordnet,y
process,Process,1,work on,datamuse|wordnet,n
governance,Governance,1,administering,datamuse,y
governance,Governance,1,administration,datamuse|wordnet,y
governance,Governance,1,administrative,datamuse,y
governance,Governance,1,brass,datamuse|wordnet,n
governance,Governance,1,directorate,datamuse,y
governance,Governance,1,establishment,datamuse|wordnet,n
governance,Governance,1,governing,datamuse|wordnet,y
governance,Governance,1,governing body,wordnet,y
governance,Governance,1,government,datamuse|wordnet,y
governance,Governance,1,government activity,wordnet,y
governance,Governance,1,governmental,datamuse,y
governance,Governance,1,governorate,datamuse,y
governance,Governance,1,organisation,datamuse|wordnet,y
governance,Governance,1,organization,datamuse|wordnet,y
governance,Governance,1,policymaking,datamuse,y
governance,Governance,1,political,datamuse,n
governance,Governance,1,regime,datamuse,y
finance,Finance,1,accounting,datamuse,y
finance,Finance,1,banking,datamuse,y
finance,Finance,1,capital,datamuse,y
finance,Finance,1,cash,datamuse,y
finance,Finance,1,cash in hand,datamuse,y
finance,Finance,1,financer,datamuse,n
finance,Finance,1,financial,datamuse,y
finance,Finance,1,financials,datamuse,y
finance,Finance,1,financier,datamuse,y
finance,Finance,1,fiscal,datamuse,y
finance,Finance,1,funds,datamuse,y
finance,Finance,1,monetary resource,datamuse,y
finance,Finance,1,money,datamuse,y
finance,Finance,1,pecuniary resource,datamuse,y
finance,Finance,1,tax,datamuse,y
compliance,Compliance,1,abidance,datamuse|wordnet,y
compliance,Compliance,1,adequacy,datamuse,n
compliance,Compliance,1,complaisance,datamuse|wordnet,n
compliance,Compliance,1,compliancy,datamuse|wordnet,y
compliance,Compliance,1,compliant,datamuse,y
compliance,Compliance,1,comply,datamuse,y
compliance,Compliance,1,conform,datamuse,y
compliance,Compliance,1,conformation,datamuse|wordnet,y
compliance,Compliance,1,conformity,datamuse|wordnet,y
compliance,Compliance,1,deference,datamuse|wordnet,n
compliance,Compliance,1,obedience,datamuse,n
compliance,Compliance,1,obligingness,datamuse|wordnet,n
compliance,Compliance,1,pursuant,datamuse,y
compliance,Compliance,1,submission,datamuse|wordnet,n
compliance,Compliance,1,suitability,datamuse,n
partnerships,Partnerships,1,agreements,datamuse,y
partnerships,Partnerships,1,allegiances,datamuse,n
partnerships,Partnerships,1,alliance,datamuse,y
partnerships,Partnerships,1,alliances,datamuse,y
partnerships,Partnerships,1,associates,datamuse,y
partnerships,Partnerships,1,association,datamuse,y
partnerships,Partnerships,1,associations,datamuse,y
partnerships,Partnerships,1,cartels,datamuse,n
partnerships,Partnerships,1,clubs,datamuse,n
partnerships,Partnerships,1,coalitions,datamuse,y
partnerships,Partnerships,1,collaborating,datamuse,y
partnerships,Partnerships,1,collaboration,datamuse,y
partnerships,Partnerships,1,collaborations,datamuse,y
partnerships,Partnerships,1,collaborative,datamuse,y
partnerships,Partnerships,1,collaborators,datamuse,y
partnerships,Partnerships,1,partnership,wordnet,y
talent,Talent,1,aptitude,datamuse,y
talent,Talent,1,competence,datamuse,y
talent,Talent,1,endowment,datamuse|wordnet,n
talent,Talent,1,expertise,datamuse,y
talent,Talent,1,flair,datamuse,y
talent,Talent,1,genius,datamuse,n
talent,Talent,1,gift,datamuse|wordnet,y
talent,Talent,1,gifted,datamuse,y
talent,Talent,1,ingenuity,datamuse,y
talent,Talent,1,knack,datamuse,y
talent,Talent,1,natural endowment,datamuse|wordnet,y
talent,Talent,1,proficiency,datamuse,y
talent,Talent,1,resourcefulness,datamuse,n
talent,Talent,1,skill,datamuse,y
talent,Talent,1,wisdom,datamuse,n
knowledge,Knowledge,1,cognisance,datamuse,y
knowledge,Knowledge,1,cognition,datamuse|wordnet,y
knowledge,Knowledge,1,experience,datamuse,n
knowledge,Knowledge,1,information,datamuse,y
knowledge,Knowledge,1,informed,datamuse,n
knowledge,Knowledge,1,intelligence,datamuse,n
knowledge,Knowledge,1,know,datamuse,n
knowledge,Knowledge,1,know how,datamuse,y
knowledge,Knowledge,1,knowhow,datamuse,y
knowledge,Knowledge,1,knowing,datamuse,n
knowledge,Knowledge,1,knowledgeable,datamuse,y
knowledge,Knowledge,1,knows,datamuse,n
knowledge,Knowledge,1,learned,datamuse,n
knowledge,Knowledge,1,noesis,wordnet,n
knowledge,Knowledge,1,understand,datamuse,n
knowledge,Knowledge,1,understanding,datamuse,y
communication,Communication,1,briefing,datamuse,y
communication,Communication,1,communicating,datamuse|wordnet,y
communication,Communication,1,communicator,datamuse,y
communication,Communication,1,communiqu,datamuse,n
communication,Communication,1,communique,datamuse,y
communication,Communication,1,correspondence,datamuse,y
communication,Communication,1,document,datamuse,n
communication,Communication,1,memorandum,datamuse,y
communication,Communication,1,message,datamuse,y
communication,Communication,1,note,datamuse,n
communication,Communication,1,publicize,datamuse,n
communication,Communication,1,transmission,datamuse,y
communication,Communication,1,transmittal,datamuse,y
communication,Communication,1,transmitted,datamuse,n
communication,Communication,1,transmitting,datamuse,n
implementation,Implementation,1,administering,datamuse,y
implementation,Implementation,1,administration,datamuse,y
implementation,Implementation,1,carrying out,datamuse|wordnet,n
implementation,Implementation,1,commissioning,datamuse,y
implementation,Implementation,1,effectuation,datamuse|wordnet,y
implementation,Implementation,1,execution,datamuse|wordnet,y
implementation,Implementation,1,incorporation,datamuse,y
implementation,Implementation,1,institution,datamuse,n
implementation,Implementation,1,institutionalization,datamuse,y
implementation,Implementation,1,management,datamuse,n
implementation,Implementation,1,monitoring,datamuse,n
implementation,Implementation,1,outturn,datamuse,n
implementation,Implementation,1,process,datamuse,y
implementation,Implementation,1,program,datamuse,y
implementation,Implementation,1,work,datamuse,n
monitoring,Monitoring,1,admonisher,datamuse,n
monitoring,Monitoring,1,censorship,datamuse,n
monitoring,Monitoring,1,inspectorate,datamuse,y
monitoring,Monitoring,1,monitor,wordnet,y
monitoring,Monitoring,1,monitor lizard,datamuse,n
monitoring,Monitoring,1,proctor,datamuse,n
monitoring,Monitoring,1,reminder,datamuse,n
monitoring,Monitoring,1,ride herd on,datamuse,n
monitoring,Monitoring,1,superintendence,datamuse,y
monitoring,Monitoring,1,supervise,datamuse|wordnet,y
monitoring,Monitoring,1,supervised,datamuse,y
monitoring,Monitoring,1,supervision,datamuse,y
monitoring,Monitoring,1,supervisory,datamuse,y
monitoring,Monitoring,1,surveillance,datamuse,y
monitoring,Monitoring,1,varan,datamuse,n
monitoring,Monitoring,1,vigilante,datamuse,n
feedback,Feedback,1,actual,datamuse,n
feedback,Feedback,1,advice,datamuse,y
feedback,Feedback,1,answer,datamuse,n
feedback,Feedback,1,comment,datamuse,y
feedback,Feedback,1,debriefing,datamuse,y
feedback,Feedback,1,guidance,datamuse,y
feedback,Feedback,1,information,datamuse,n
feedback,Feedback,1,input,datamuse,y
feedback,Feedback,1,notice,datamuse,n
feedback,Feedback,1,opinion,datamuse,y
feedback,Feedback,1,reaction,datamuse,y
feedback,Feedback,1,reply,datamuse,y
feedback,Feedback,1,response,datamuse,y
feedback,Feedback,1,retroactive,datamuse,n
feedback,Feedback,1,view,datamuse,n
continuous_improvement,Continuous Improvement,1,advance,wordnet,n
continuous_improvement,Continuous Improvement,1,advancement,datamuse,y
continuous_improvement,Continuous Improvement,1,betterment,wordnet,y
continuous_improvement,Continuous Improvement,1,continuous,wordnet,y
continuous_improvement,Continuous Improvement,1,continuousness,datamuse,y
continuous_improvement,Continuous Improvement,1,economic growth,datamuse,n
continuous_improvement,Continuous Improvement,1,improve,datamuse,y
continuous_improvement,Continuous Improvement,1,improvement,wordnet,y
continuous_improvement,Continuous Improvement,1,improvements,datamuse,y
continuous_improvement,Continuous Improvement,1,improving,datamuse,y
continuous_improvement,Continuous Improvement,1,incrementalism,datamuse,y
continuous_improvement,Continuous Improvement,1,innovation,datamuse,n
continuous_improvement,Continuous Improvement,1,melioration,wordnet,y
continuous_improvement,Continuous Improvement,1,progress,datamuse,y
continuous_improvement,Continuous Improvement,1,progressing,datamuse,y
continuous_improvement,Continuous Improvement,1,progression,datamuse,y
continuous_improvement,Continuous Improvement,1,progressional,datamuse,n
continuous_improvement,Continuous Improvement,1,progressiveness,datamuse,y
continuous_improvement,Continuous Improvement,1,uninterrupted,wordnet,y
continuous_improvement,Continuous Improvement,1,upgradability,datamuse,y
continuous_improvement,Continuous Improvement,1,upgradation,datamuse,y
scenario_planning,Scenario Planning,1,be after,wordnet,n
scenario_planning,Scenario Planning,1,contrive,wordnet,n
scenario_planning,Scenario Planning,1,design,wordnet,n
scenario_planning,Scenario Planning,1,design thinking,datamuse,n
scenario_planning,Scenario Planning,1,enterprise risk management,datamuse,y
scenario_planning,Scenario Planning,1,organization development,datamuse,n
scenario_planning,Scenario Planning,1,plan,wordnet,y
scenario_planning,Scenario Planning,1,planning,wordnet,y
scenario_planning,Scenario Planning,1,preparation,wordnet,y
scenario_planning,Scenario Planning,1,project,wordnet,n
scenario_planning,Scenario Planning,1,provision,wordnet,n
scenario_planning,Scenario Planning,1,scenario,wordnet,y
scenario_planning,Scenario Planning,1,situation analysis,datamuse,y
scenario_planning,Scenario Planning,1,soft systems methodology,datamuse,y
scenario_planning,Scenario Planning,1,strategic control,datamuse,y
scenario_planning,Scenario Planning,1,strategic design,datamuse,y
scenario_planning,Scenario Planning,1,strategic environmental assessment,datamuse,y
scenario_planning,Scenario Planning,1,strategic leadership,datamuse,y
scenario_planning,Scenario Planning,1,strategic management,datamuse,y
scenario_planning,Scenario Planning,1,strategic planning,datamuse,y
scenario_planning,Scenario Planning,1,strategic thinking,datamuse,y
scenario_planning,Scenario Planning,1,strategy map,datamuse,y
scenario_planning,Scenario Planning,1,swot analysis,datamuse,y
scenario_planning,Scenario Planning,1,technology strategy,datamuse,n
decision_criteria,Decision Criteria,1,classification,datamuse,y
decision_criteria,Decision Criteria,1,conclusion,wordnet,y
decision_criteria,Decision Criteria,1,conditions,datamuse,y
decision_criteria,Decision Criteria,1,criterion,datamuse|wordnet,y
decision_criteria,Decision Criteria,1,decision,wordnet,y
decision_criteria,Decision Criteria,1,decisiveness,wordnet,y
decision_criteria,Decision Criteria,1,determination,wordnet,y
decision_criteria,Decision Criteria,1,disqualification,datamuse,y
decision_criteria,Decision Criteria,1,examination,datamuse,n
decision_criteria,Decision Criteria,1,litmus test,datamuse,y
decision_criteria,Decision Criteria,1,logic,datamuse,n
decision_criteria,Decision Criteria,1,measure,wordnet,n
decision_criteria,Decision Criteria,1,qualification,datamuse,y
decision_criteria,Decision Criteria,1,respect,datamuse,n
decision_criteria,Decision Criteria,1,selection,datamuse,y
decision_criteria,Decision Criteria,1,specification,datamuse,y
decision_criteria,Decision Criteria,1,standard,datamuse|wordnet,y
decision_criteria,Decision Criteria,1,terms,datamuse,n
decision_criteria,Decision Criteria,1,tests,datamuse,n
decision_criteria,Decision Criteria,1,touchstone,wordnet,y
decision_criteria,Decision Criteria,1,views,datamuse,n
constraints,Constraints,1,barrier,datamuse,y
constraints,Constraints,1,barriers,datamuse,y
constraints,Constraints,1,bonds,datamuse,n
constraints,Constraints,1,borders,datamuse,n
constraints,Constraints,1,bottlenecks,datamuse,y
constraints,Constraints,1,boundaries,datamuse,y
constraints,Constraints,1,boundary,datamuse,y
constraints,Constraints,1,bounds,datamuse,y
constraints,Constraints,1,brakes,datamuse,n
constraints,Constraints,1,burdens,datamuse,y
constraints,Constraints,1,challenge,datamuse,y
constraints,Constraints,1,challenges,datamuse,y
constraints,Constraints,1,commitments,datamuse,n
constraints,Constraints,1,compressions,datamuse,n
constraints,Constraints,1,constraint,wordnet,y
constraints,Constraints,1,restraint,datamuse|wordnet,y
assumptions,Assumptions,1,affairs,datamuse,n
assumptions,Assumptions,1,allegations,datamuse,n
assumptions,Assumptions,1,alleged,datamuse,n
assumptions,Assumptions,1,arguments,datamuse,y
assumptions,Assumptions,1,assertions,datamuse,y
assumptions,Assumptions,1,assumption,wordnet,y
assumptions,Assumptions,1,assumption of mary,datamuse|wordnet,n
assumptions,Assumptions,1,august 15,datamuse|wordnet,n
assumptions,Assumptions,1,beliefs,datamuse,y
assumptions,Assumptions,1,budgets,datamuse,n
assumptions,Assumptions,1,effrontery,wordnet,n
assumptions,Assumptions,1,laying claim,datamuse|wordnet,n
assumptions,Assumptions,1,premise,datamuse|wordnet,y
assumptions,Assumptions,1,premiss,datamuse|wordnet,y
assumptions,Assumptions,1,presumption,datamuse|wordnet,y
assumptions,Assumptions,1,presumptuousness,datamuse|wordnet,n
assumptions,Assumptions,1,supposal,wordnet,y
assumptions,Assumptions,1,supposition,datamuse|wordnet,y
success_measures,Success Measures,1,accomplishment,datamuse,y
success_measures,Success Measures,1,achievement,datamuse,y
success_measures,Success Measures,1,achiever,wordnet,n
success_measures,Success Measures,1,amount,wordnet,n
success_measures,Success Measures,1,appraise,wordnet,n
success_measures,Success Measures,1,assess,wordnet,n
success_measures,Success Measures,1,avail,datamuse,n
success_measures,Success Measures,1,availing,datamuse,n
success_measures,Success Measures,1,bar,wordnet,n
success_measures,Success Measures,1,beat,wordnet,n
success_measures,Success Measures,1,bill,wordnet,n
success_measures,Success Measures,1,break,datamuse,n
success_measures,Success Measures,1,cadence,wordnet,n
success_measures,Success Measures,1,criterion,wordnet,y
success_measures,Success Measures,1,desperate,datamuse,n
success_measures,Success Measures,1,effectiveness,datamuse,y
success_measures,Success Measures,1,efficiency,datamuse,y
success_measures,Success Measures,1,evaluate,wordnet,n
success_measures,Success Measures,1,gedge,datamuse,n
success_measures,Success Measures,1,hedge,datamuse,n
success_measures,Success Measures,1,hedging,datamuse,n
success_measures,Success Measures,1,match,datamuse,n
success_measures,Success Measures,1,measure,wordnet,y
success_measures,Success Measures,1,measure out,wordnet,n
success_measures,Success Measures,1,measurement,wordnet,y
success_measures,Success Measures,1,measuring,wordnet,y
success_measures,Success Measures,1,measuring rod,wordnet,y
success_measures,Success Measures,1,measuring stick,wordnet,y
success_measures,Success Measures,1,mensurate,wordnet,n
success_measures,Success Measures,1,mensuration,wordnet,y
success_measures,Success Measures,1,meter,wordnet,y
success_measures,Success Measures,1,metre,wordnet,y
success_measures,Success Measures,1,mos,datamuse,n
success_measures,Success Measures,1,palm,datamuse,n
success_measures,Success Measures,1,performance,datamuse,y
success_measures,Success Measures,1,quantify,wordnet,y
success_measures,Success Measures,1,quantity,wordnet,y
success_measures,Success Measures,1,standard,wordnet,y
success_measures,Success Measures,1,step,wordnet,n
success_measures,Success Measures,1,succeeder,wordnet,n
success_measures,Success Measures,1,success,wordnet,y
success_measures,Success Measures,1,touchstone,wordnet,y
success_measures,Success Measures,1,valuate,wordnet,n
success_measures,Success Measures,1,value,wordnet,n
success_measures,Success Measures,1,winner,wordnet,n
lessons_learned,Lessons Learned,1,acquire,wordnet,n
lessons_learned,Lessons Learned,1,ascertain,wordnet,n
lessons_learned,Lessons Learned,1,behavior,datamuse,n
lessons_learned,Lessons Learned,1,check,wordnet,n
lessons_learned,Lessons Learned,1,con,wordnet,n
lessons_learned,Lessons Learned,1,conditioned,wordnet,n
lessons_learned,Lessons Learned,1,contextualization,datamuse,n
lessons_learned,Lessons Learned,1,determine,wordnet,n
lessons_learned,Lessons Learned,1,deterrent example,wordnet,y
lessons_learned,Lessons Learned,1,discover,wordnet,n
lessons_learned,Lessons Learned,1,erudite,wordnet,n
lessons_learned,Lessons Learned,1,example,wordnet,y
lessons_learned,Lessons Learned,1,experience,datamuse,n
lessons_learned,Lessons Learned,1,experiential learning,datamuse,y
lessons_learned,Lessons Learned,1,find out,wordnet,n
lessons_learned,Lessons Learned,1,get a line,wordnet,n
lessons_learned,Lessons Learned,1,get wind,wordnet,n
lessons_learned,Lessons Learned,1,get word,wordnet,n
lessons_learned,Lessons Learned,1,hear,wordnet,n
lessons_learned,Lessons Learned,1,incentivisation,datamuse,y
lessons_learned,Lessons Learned,1,inquiry based learning,datamuse,y
lessons_learned,Lessons Learned,1,instruct,wordnet,n
lessons_learned,Lessons Learned,1,knowing,wordnet,n
lessons_learned,Lessons Learned,1,knowledgeable,wordnet,n
lessons_learned,Lessons Learned,1,larn,wordnet,n
lessons_learned,Lessons Learned,1,learn,wordnet,n
lessons_learned,Lessons Learned,1,learned,wordnet,n
lessons_learned,Lessons Learned,1,learning analytics,datamuse,y
lessons_learned,Lessons Learned,1,lesson,wordnet,y
lessons_learned,Lessons Learned,1,lettered,wordnet,n
lessons_learned,Lessons Learned,1,life lesson,datamuse,y
lessons_learned,Lessons Learned,1,memorise,wordnet,n
lessons_learned,Lessons Learned,1,memorize,wordnet,n
lessons_learned,Lessons Learned,1,moral,wordnet,y
lessons_learned,Lessons Learned,1,object lesson,datamuse|wordnet,y
lessons_learned,Lessons Learned,1,observational learning,datamuse,y
lessons_learned,Lessons Learned,1,pedagogy,datamuse,y
lessons_learned,Lessons Learned,1,pick up,wordnet,n
lessons_learned,Lessons Learned,1,present perfect,datamuse,n
lessons_learned,Lessons Learned,1,read,wordnet,n
lessons_learned,Lessons Learned,1,see,wordnet,n
lessons_learned,Lessons Learned,1,situation awareness,datamuse,y
lessons_learned,Lessons Learned,1,skill,datamuse,n
lessons_learned,Lessons Learned,1,study,wordnet,n
lessons_learned,Lessons Learned,1,take,wordnet,n
lessons_learned,Lessons Learned,1,teach,wordnet,n
lessons_learned,Lessons Learned,1,teachable moment,datamuse,y
